label,hemi-L_div-Vis_lab-1,hemi-L_div-Vis_lab-2,hemi-L_div-Vis_lab-3,hemi-L_div-Vis_lab-4,hemi-L_div-Vis_lab-5,hemi-L_div-Vis_lab-6,hemi-L_div-Vis_lab-7,hemi-L_div-Vis_lab-8,hemi-L_div-Vis_lab-9,hemi-L_div-SomMot_lab-1,hemi-L_div-SomMot_lab-2,hemi-L_div-SomMot_lab-3,hemi-L_div-SomMot_lab-4,hemi-L_div-SomMot_lab-5,hemi-L_div-SomMot_lab-6,hemi-L_div-DorsAttn_lab-Post+1,hemi-L_div-DorsAttn_lab-Post+2,hemi-L_div-DorsAttn_lab-Post+3,hemi-L_div-DorsAttn_lab-Post+4,hemi-L_div-DorsAttn_lab-Post+5,hemi-L_div-DorsAttn_lab-Post+6,hemi-L_div-DorsAttn_lab-FEF+1,hemi-L_div-DorsAttn_lab-FEF+2,hemi-L_div-SalVentAttn_lab-ParOper+1,hemi-L_div-SalVentAttn_lab-FrOper+1,hemi-L_div-SalVentAttn_lab-FrOper+2,hemi-L_div-SalVentAttn_lab-PFCl+1,hemi-L_div-SalVentAttn_lab-Med+1,hemi-L_div-SalVentAttn_lab-Med+2,hemi-L_div-SalVentAttn_lab-Med+3,hemi-L_div-Limbic_lab-OFC+1,hemi-L_div-Limbic_lab-TempPole+1,hemi-L_div-Limbic_lab-TempPole+2,hemi-L_div-Cont_lab-Par+1,hemi-L_div-Cont_lab-PFCl+1,hemi-L_div-Cont_lab-pCun+1,hemi-L_div-Cont_lab-Cing+1,hemi-L_div-Default_lab-Temp+1,hemi-L_div-Default_lab-Temp+2,hemi-L_div-Default_lab-Temp+3,hemi-L_div-Default_lab-Temp+4,hemi-L_div-Default_lab-PFC+1,hemi-L_div-Default_lab-PFC+2,hemi-L_div-Default_lab-PFC+3,hemi-L_div-Default_lab-PFC+4,hemi-L_div-Default_lab-PFC+5,hemi-L_div-Default_lab-PFC+6,hemi-L_div-Default_lab-PFC+7,hemi-L_div-Default_lab-PCC+1,hemi-L_div-Default_lab-PCC+2,hemi-R_div-Vis_lab-1,hemi-R_div-Vis_lab-2,hemi-R_div-Vis_lab-3,hemi-R_div-Vis_lab-4,hemi-R_div-Vis_lab-5,hemi-R_div-Vis_lab-6,hemi-R_div-Vis_lab-7,hemi-R_div-Vis_lab-8,hemi-R_div-SomMot_lab-1,hemi-R_div-SomMot_lab-2,hemi-R_div-SomMot_lab-3,hemi-R_div-SomMot_lab-4,hemi-R_div-SomMot_lab-5,hemi-R_div-SomMot_lab-6,hemi-R_div-SomMot_lab-7,hemi-R_div-SomMot_lab-8,hemi-R_div-DorsAttn_lab-Post+1,hemi-R_div-DorsAttn_lab-Post+2,hemi-R_div-DorsAttn_lab-Post+3,hemi-R_div-DorsAttn_lab-Post+4,hemi-R_div-DorsAttn_lab-Post+5,hemi-R_div-DorsAttn_lab-FEF+1,hemi-R_div-DorsAttn_lab-FEF+2,hemi-R_div-SalVentAttn_lab-TempOccPar+1,hemi-R_div-SalVentAttn_lab-TempOccPar+2,hemi-R_div-SalVentAttn_lab-FrOper+1,hemi-R_div-SalVentAttn_lab-Med+1,hemi-R_div-SalVentAttn_lab-Med+2,hemi-R_div-Limbic_lab-OFC+1,hemi-R_div-Limbic_lab-TempPole+1,hemi-R_div-Cont_lab-Par+1,hemi-R_div-Cont_lab-Par+2,hemi-R_div-Cont_lab-PFCl+1,hemi-R_div-Cont_lab-PFCl+2,hemi-R_div-Cont_lab-PFCl+3,hemi-R_div-Cont_lab-PFCl+4,hemi-R_div-Cont_lab-PFCmp+1,hemi-R_div-Cont_lab-PFCmp+2,hemi-R_div-Cont_lab-PFCmp+3,hemi-R_div-Default_lab-Par+1,hemi-R_div-Default_lab-Temp+1,hemi-R_div-Default_lab-Temp+2,hemi-R_div-Default_lab-Temp+3,hemi-R_div-Default_lab-PFCv+1,hemi-R_div-Default_lab-PFCv+2,hemi-R_div-Default_lab-PFCm+1,hemi-R_div-Default_lab-PFCm+2,hemi-R_div-Default_lab-PFCm+3,hemi-R_div-Default_lab-PCC+1,hemi-R_div-Default_lab-PCC+2
hemi-R_div-Vis_lab-6,57.070015,53.486202,40.24691,61.601685,44.906696,35.386864,67.52964,57.212578,42.228485,80.97122,68.04137,87.3504,92.87023,86.54585,74.10328,69.2203,89.00629,63.080532,77.321,57.210552,73.774,95.55374,89.99171,83.499176,83.80626,90.51796,115.605774,87.36505,56.919315,87.52565,100.33669,89.215645,84.98681,70.2642,111.12946,45.859108,49.23063,96.01964,81.284065,76.30229,73.277374,97.19595,113.00895,108.194824,125.965225,113.57774,103.181694,101.37301,33.99661,39.420986,43.812786,29.152124,42.000626,42.941925,26.502321,0.0,37.086052,39.308403,58.955357,51.994865,68.96667,73.27283,71.82462,71.55028,64.51612,71.06349,40.828465,62.44675,52.836296,48.872242,61.905994,80.312195,79.67952,47.916107,61.180584,72.11515,52.07162,81.76349,98.93254,76.64641,61.195442,51.74531,117.567604,102.58045,108.39943,90.13633,46.233555,90.92178,40.642193,48.979687,64.53315,77.83428,54.818947,89.99787,94.30808,107.85072,111.92887,95.288956,20.303513,31.654537
hemi-R_div-Vis_lab-7,87.45105,70.65537,63.2074,70.364235,49.67352,54.379173,85.617195,64.53849,47.33245,109.18444,96.28205,115.97805,118.958145,105.62763,88.460785,93.30578,112.562584,72.427025,97.31871,63.35914,83.8968,123.41184,110.689705,106.55228,115.20439,121.064026,143.10226,112.067245,74.429955,106.03423,131.02193,120.97064,113.496506,85.87422,140.26025,52.85609,71.6129,127.25122,109.17067,99.76823,89.23685,128.90932,144.03673,136.78287,155.53922,137.94693,128.15143,125.07325,56.542915,55.545204,65.190544,38.207394,39.948597,32.575058,35.09541,37.086052,0.0,30.83057,70.63054,67.51952,81.09596,81.82437,79.436325,75.5992,65.90817,81.20761,28.832026,66.47787,50.904922,40.43906,62.779346,94.43762,91.45116,47.221363,63.656715,92.2487,66.04212,100.23443,126.534935,98.28369,56.789295,38.52609,141.24847,121.490425,128.6094,103.53875,66.81255,114.63033,43.017216,41.289856,73.4306,96.12995,63.540096,113.35894,112.88844,134.8732,133.671,112.41554,39.14641,46.012215
hemi-R_div-Vis_lab-8,81.66136,59.702717,54.39545,55.28473,39.246506,41.858715,66.14812,42.76951,26.618223,95.57873,84.12471,102.91017,104.15467,88.49935,75.28979,80.167656,94.74859,49.666504,78.83304,44.51778,64.079445,111.79686,98.35934,87.7036,107.60796,113.74893,137.40283,108.54547,61.224125,98.11079,131.93369,118.455414,102.57988,64.486824,132.54652,30.95478,63.52099,118.989136,95.27818,81.79265,66.93502,124.84873,137.88658,137.80142,154.29504,134.53636,116.655235,116.354324,44.109066,40.840942,78.300705,50.57286,61.9663,38.3331,30.455673,39.308403,30.83057,0.0,85.5889,78.1115,95.11671,93.37603,85.66336,78.21316,63.463947,73.75111,48.751106,74.70375,54.26819,35.625916,51.760963,103.7474,91.43089,66.27904,78.216965,103.008675,59.9686,96.48537,132.47882,111.78398,68.21614,45.32081,148.54759,130.37823,133.63643,109.13101,61.429253,114.1919,29.862617,56.61497,93.388794,110.7435,81.95011,123.31763,124.60428,138.05829,133.9805,113.99421,37.49065,36.786194
hemi-R_div-SomMot_lab-1,86.12776,103.01129,85.98579,114.7818,97.89829,83.9725,115.709076,109.58572,93.025566,108.719696,92.738846,109.666794,112.97258,108.45083,89.05392,111.36853,116.81199,104.997185,106.444016,90.73163,103.89885,107.58994,98.8063,117.741615,98.54484,97.19282,106.49366,76.73683,79.24617,85.39702,88.97704,99.49542,116.59703,107.953125,110.66805,91.780014,66.23233,114.296036,113.8817,116.746475,116.61091,98.298485,113.461555,88.10492,109.48078,96.83583,108.999794,99.21432,78.069405,76.556404,42.981083,61.167404,51.539124,86.58141,76.84317,58.955357,70.63054,85.5889,0.0,23.496452,22.675138,33.171787,46.36013,57.937202,67.20309,75.58994,51.174362,41.419342,56.114204,74.335526,81.622826,39.22932,62.78307,32.069645,30.161182,33.37745,62.21353,71.511475,73.32146,51.62481,46.500237,63.692516,79.07357,58.400776,71.26173,55.555607,58.961372,71.195015,76.20122,45.308075,35.202965,35.514282,23.940334,52.389507,47.13266,81.31697,85.62135,68.037605,58.594013,65.53668
hemi-R_div-SomMot_lab-2,77.0125,95.404495,77.37466,107.19752,91.69447,74.520706,104.52612,99.709724,83.43181,95.917366,79.08753,96.31697,98.25053,92.81867,73.60529,101.67394,101.98619,92.13249,91.308655,77.64276,89.40937,93.35546,83.029045,103.67011,87.28802,84.884514,94.23302,63.020058,64.10734,69.89864,82.20877,92.24634,106.73653,93.87279,98.114555,80.47157,51.08796,104.2673,101.994354,104.299194,103.4732,88.43492,102.78563,80.31843,101.3085,85.00338,94.00543,84.425705,67.01113,63.770832,43.05809,59.166,54.440765,83.9849,70.28985,51.994865,67.51952,78.1115,23.496452,0.0,23.170706,28.58073,35.84665,46.987717,55.480408,61.02391,50.633343,33.24394,46.979897,65.41872,69.34182,33.18312,49.356873,33.832165,28.365665,31.010378,47.305923,56.573757,70.07816,56.013927,42.044376,57.79183,77.06741,55.859104,64.55861,46.53391,43.77229,58.996113,65.32928,42.731083,44.26946,42.104427,29.965885,52.593777,48.93278,74.90021,75.55256,56.559784,49.219246,53.585052
hemi-R_div-SomMot_lab-3,92.898026,113.1249,95.30447,125.284256,108.9912,93.22204,123.83249,118.797066,102.17467,112.752625,96.29694,112.28085,114.257545,109.63875,89.55204,119.417336,119.5367,111.22655,109.499855,95.812775,107.31355,107.46647,97.220764,122.09535,101.003006,97.202576,101.52623,72.069916,82.16426,81.63163,87.332,102.94334,122.68277,112.96498,108.018456,99.532845,69.0898,117.65091,119.19935,123.070656,122.91275,98.151184,112.04723,82.98569,104.46477,89.857285,106.69788,95.16604,86.26327,83.05649,51.432804,72.578316,62.485092,98.25795,87.578384,68.96667,81.09596,95.11671,22.675138,23.170706,0.0,23.223755,40.28775,54.81463,67.86573,74.70957,60.776993,39.000046,59.397038,80.587204,84.79453,27.322813,56.76617,39.791687,29.58807,28.10284,64.13352,66.57064,69.80003,54.315083,48.100887,69.57398,70.301895,46.60862,59.958935,44.356335,61.755943,64.495155,83.17101,51.667137,40.56723,33.937004,29.804296,47.240353,37.271793,74.90664,76.475525,58.402645,67.66273,72.583115
hemi-R_div-SomMot_lab-4,101.20105,119.05544,101.07194,129.2522,113.062614,96.56207,125.849785,119.00595,101.406,115.86937,98.324326,114.59683,113.14181,103.57355,80.67205,125.271545,117.596634,106.755295,105.46343,88.65289,99.35551,107.43256,90.37924,121.46091,107.16748,101.23447,101.30312,70.027275,76.81096,72.59338,97.13268,113.76245,129.83441,109.13893,109.50064,96.473175,66.579384,125.16501,123.57434,125.182175,121.12217,105.43932,117.15551,89.25447,109.88878,87.14774,102.97409,90.17995,88.467445,80.64948,65.43864,80.726944,71.36406,102.6935,91.0921,73.27283,81.82437,93.37603,33.171787,28.58073,23.223755,0.0,24.199923,38.925747,54.501167,62.893032,62.287952,26.870886,49.34291,73.17273,74.043785,24.164557,42.727146,42.99657,25.39288,40.516,56.905186,58.15273,81.50212,71.696266,38.188866,62.002872,77.777275,50.04802,58.698418,33.722042,58.613483,62.988052,78.21743,47.768524,55.556942,51.258423,41.95335,60.6688,47.42369,81.423965,72.852165,49.57631,69.68909,70.324455
hemi-R_div-SomMot_lab-5,100.81196,116.19273,98.35609,124.48296,109.62568,91.62262,117.918945,110.36849,92.77859,109.38053,91.18692,107.599396,102.80063,88.37754,63.761112,121.40165,105.82382,93.23513,91.80751,73.4117,82.507385,99.057526,75.77183,110.67738,104.91629,97.70515,96.29882,63.70079,63.07224,57.5252,102.084236,116.885345,127.32814,95.67648,104.45545,85.25565,56.446453,123.841125,118.03622,117.06499,109.35604,105.85979,115.51282,92.70373,111.79329,81.68801,91.82928,79.17863,82.26891,70.11323,75.206085,84.236046,78.74862,102.1341,88.026436,71.82462,79.436325,85.66336,46.36013,35.84665,40.28775,24.199923,0.0,21.305693,36.655098,44.474907,63.700336,21.475828,37.572983,61.29591,56.968567,32.297974,26.163654,49.666622,31.624765,53.552578,43.008266,45.463097,90.94861,86.680504,33.23568,53.448067,87.723694,60.528046,62.183907,30.572105,48.610363,59.55883,66.67627,46.32179,71.56184,68.76863,55.787266,74.2068,63.061565,86.76281,69.581764,42.6062,65.5081,61.083603
hemi-R_div-SomMot_lab-6,103.72931,114.27833,97.57412,120.13008,105.86622,88.85599,113.08938,103.37611,85.70897,109.033676,90.95074,107.721504,100.87695,81.63328,55.512165,120.3352,101.54366,83.6122,85.40117,62.312023,71.341286,99.73304,71.91791,106.16789,108.84881,102.07505,101.82382,69.20907,56.96773,55.246048,112.24445,123.676636,128.65114,87.65793,108.796715,76.72272,54.89043,127.656746,117.593315,113.62537,102.07377,112.80983,121.47605,103.475624,121.419266,87.89777,91.40653,80.10631,79.50105,64.24958,83.582,86.28947,82.760605,99.48279,85.269196,71.55028,75.5992,78.21316,57.937202,46.987717,54.81463,38.925747,21.305693,0.0,23.626389,35.04651,63.517303,25.35999,30.179432,50.942154,43.578266,48.01497,27.700302,54.93117,39.7712,67.90871,38.096386,46.972904,103.93483,99.45792,31.976948,45.72357,102.36216,76.179504,75.42976,43.063126,47.585266,67.97757,57.99098,45.543007,82.578735,83.378136,66.01055,89.08608,79.30643,98.94717,78.36289,51.273106,64.02167,56.212006
hemi-R_div-SomMot_lab-7,99.61828,103.91568,88.89252,107.14719,93.74437,78.23539,100.35571,88.21252,70.72793,102.95466,85.511734,103.02314,95.52566,72.52249,46.329166,111.374695,92.9267,67.31569,74.682335,45.061024,55.76541,97.718475,68.50032,96.047966,107.68699,102.88854,107.433304,75.17138,46.86924,56.390007,118.86049,124.57476,122.85952,73.782715,111.52286,60.6402,49.64882,125.68721,110.587234,103.1811,88.00965,115.80551,124.40927,112.72156,129.7464,96.105804,90.67084,82.345634,69.33394,51.785122,86.3202,81.63279,81.65532,89.496,74.82065,64.51612,65.90817,63.463947,67.20309,55.480408,67.86573,54.501167,36.655098,23.626389,0.0,28.509096,59.654068,33.724663,23.259487,35.18799,25.60591,63.98829,38.129993,58.402515,49.585148,79.65729,30.90526,52.53327,114.03188,107.73152,35.53323,36.073494,116.67251,92.390686,90.77964,59.753143,43.300217,77.37639,42.57499,44.40414,90.09842,94.8779,73.256355,101.40658,94.47568,110.02971,90.31499,64.81698,55.908237,44.955418
hemi-R_div-SomMot_lab-8,92.203094,102.86937,87.109055,107.98215,98.643166,77.946815,93.72775,88.19468,74.104774,88.16,70.9506,86.124825,76.101326,53.777294,30.692175,104.027245,75.13072,62.50567,58.627113,43.458015,45.852028,77.871574,47.182095,80.930855,93.06533,85.891716,87.89925,58.3833,35.409164,36.39605,106.66731,113.657776,111.64686,63.054344,91.81447,61.974567,39.55417,111.44951,97.43616,91.693924,78.67694,100.623726,106.670425,99.09983,113.63591,78.198746,68.887764,61.105404,67.047295,49.319275,90.808876,90.39591,94.56963,100.560585,81.36674,71.06349,81.20761,73.75111,75.58994,61.02391,74.70957,62.893032,44.474907,35.04651,28.509096,0.0,76.79966,48.26382,42.950043,50.916595,33.113575,65.66867,33.163578,74.00085,64.35431,79.71822,27.45098,37.018085,105.87297,108.9055,56.12953,57.5295,108.840385,88.62402,82.411995,57.746372,36.521088,63.353554,49.4422,64.05247,99.609505,97.67469,83.78641,97.94452,93.84581,98.36533,76.41831,55.21735,61.06029,47.843075
hemi-R_div-DorsAttn_lab-Post+1,90.32823,84.48665,72.948944,88.474205,67.85372,65.95684,99.57267,82.43564,64.02587,113.60672,98.762184,118.57997,121.18734,108.902695,88.53823,103.52281,117.94277,84.743774,103.04359,71.48576,90.95516,122.57873,108.833115,114.38916,114.47906,117.920906,135.51431,103.19719,76.14214,100.072266,122.10079,118.69004,119.519295,95.612724,135.4281,66.47418,69.974144,128.34813,115.54591,109.800804,101.66763,123.971054,139.43593,125.46482,145.63553,127.85146,125.51004,119.57645,64.82578,62.28173,54.82224,41.00113,32.086308,49.717937,48.866158,40.828465,28.832026,48.751106,51.174362,50.633343,60.776993,62.287952,63.700336,63.517303,59.654068,76.79966,0.0,50.773727,42.77209,44.81202,64.684135,75.999916,79.652016,26.917484,43.56756,74.91618,62.201912,91.17281,113.309685,83.83713,40.7768,33.938015,124.6035,103.036255,112.13431,86.89309,63.125656,103.04869,51.22117,25.493721,54.726665,77.719536,43.548016,96.814545,93.72876,121.632935,120.470375,98.373695,42.17309,50.093525
hemi-R_div-DorsAttn_lab-Post+2,97.771,108.406136,91.541,115.6247,99.32049,84.20749,112.750725,102.4508,83.99297,109.94978,92.05647,109.909424,106.718376,91.73543,66.84097,116.888954,107.87328,88.61414,92.811386,68.80752,81.36116,104.53697,82.75439,110.67334,107.07336,102.51533,106.34209,73.076385,62.915604,66.99585,106.93119,117.44606,125.53282,93.61147,112.312996,77.92933,56.68355,125.150314,117.17523,114.67628,106.052574,110.388985,121.73121,100.8287,120.59169,93.4414,99.84778,88.96885,76.15275,64.88804,68.5526,73.473915,67.02642,89.74068,77.6895,62.44675,66.47787,74.70375,41.419342,33.24394,39.000046,26.870886,21.475828,25.35999,33.724663,48.26382,50.773727,0.0,28.66214,51.599754,52.613804,40.326603,38.574085,38.34257,23.826002,55.717087,42.47816,55.916866,95.813805,84.3507,23.52613,41.73912,96.28285,69.702515,74.3916,44.324768,48.27337,70.13248,58.535156,33.89807,64.46371,67.898224,48.058212,78.10227,68.20631,95.22741,82.53722,56.819862,56.95718,54.18939
hemi-R_div-DorsAttn_lab-Post+3,94.850914,96.35696,81.69235,99.90607,83.725624,71.515144,98.73539,84.2184,65.21168,105.19456,88.009026,106.963806,103.01948,83.67343,58.906,107.73545,100.250336,70.58936,82.72271,50.17022,65.75793,104.769295,80.87055,101.032776,108.4486,106.25071,115.21359,81.89889,53.511765,69.40456,117.99894,121.410645,120.92226,79.18631,118.15629,58.649292,52.348145,125.60819,111.156364,104.199234,90.99761,116.94787,128.14522,114.67627,133.3221,104.71,101.21659,93.36213,64.494965,50.8027,73.775406,67.0361,64.90906,75.46377,63.594643,52.836296,50.904922,54.26819,56.114204,46.979897,59.397038,49.34291,37.572983,30.179432,23.259487,42.950043,42.77209,28.66214,0.0,29.794258,34.47255,61.97311,47.93764,42.587914,38.48166,73.57386,36.057384,62.742416,111.23748,97.61921,24.897385,24.005316,116.28605,91.69147,94.17771,63.564945,44.752502,82.865456,39.01514,28.683273,76.06249,85.667366,59.47912,96.51717,90.00032,111.25254,97.65302,72.27778,46.022163,40.274452
hemi-R_div-DorsAttn_lab-Post+4,93.53583,84.5976,73.67019,83.67567,68.474655,61.18438,85.29697,66.14388,47.7613,102.391014,87.26225,106.28159,102.659546,81.10375,59.896217,98.97856,95.81795,55.27278,77.091576,37.34863,55.981487,108.20761,85.46201,93.77687,111.445915,112.18587,126.71733,95.14795,52.237926,79.67415,129.4719,125.613464,116.62297,68.06698,126.306335,41.75174,56.263885,126.63096,106.32708,94.981834,77.67994,124.58998,135.71815,129.39362,146.71556,119.31461,106.943726,102.72365,56.679672,43.01803,81.79502,64.35934,67.60802,62.813896,52.367146,48.872242,40.43906,35.625916,74.335526,65.41872,80.587204,73.17273,61.29591,50.942154,35.18799,50.916595,44.81202,51.599754,29.794258,0.0,29.16203,84.85263,66.926315,56.209618,59.926235,92.29343,42.99352,77.14753,126.628494,110.9583,45.237507,25.723219,136.0211,113.78318,115.38384,86.438515,51.26623,99.142395,26.100555,40.874588,89.723625,103.3726,74.67428,114.64672,111.215164,127.90646,115.868546,92.38962,42.760765,35.550133
hemi-R_div-DorsAttn_lab-Post+5,95.258644,92.94632,80.507744,93.161705,82.32679,68.170845,85.29421,71.56311,55.786327,95.131424,79.41837,96.6947,88.809715,63.096924,40.716984,100.66232,82.38901,48.79928,62.66923,27.038694,39.13825,94.774994,66.6152,83.5538,105.468636,102.920006,112.55339,82.651474,39.091152,61.258694,124.97541,124.483406,115.06023,57.7461,113.255745,43.828087,48.31516,121.90742,101.50556,90.29189,71.219894,117.84617,125.91478,121.662865,137.05309,104.74606,89.76575,85.39343,59.999,40.92534,92.54813,81.15795,86.330734,82.88611,67.063896,61.905994,62.779346,51.760963,81.622826,69.34182,84.79453,74.043785,56.968567,43.578266,25.60591,33.113575,64.684135,52.613804,34.47255,29.16203,0.0,82.40121,54.423977,70.22876,66.971306,93.85044,33.16747,62.302055,124.36212,117.92368,52.385796,40.90973,131.14517,109.60086,106.86356,78.63171,44.90343,88.15621,30.8581,55.351284,101.995636,108.79291,85.93246,114.84006,111.09281,121.08195,103.15516,80.49259,52.68646,38.59044
hemi-R_div-DorsAttn_lab-FEF+1,98.254845,122.32801,103.56465,134.45218,120.242935,100.70859,127.487495,124.70068,108.68857,110.614044,93.63895,107.79515,106.541145,100.886055,80.885544,124.53399,113.426285,111.248566,103.85322,94.76038,102.44771,98.54324,84.8836,118.72685,98.737076,90.81459,87.29601,58.710464,77.870255,66.92646,83.90667,105.16843,125.26113,110.53258,96.87944,103.13982,66.16775,116.82919,119.228355,123.624306,122.6038,93.61226,104.30119,73.689804,93.90453,73.1658,93.72143,80.129814,91.7389,85.10528,67.82746,88.629425,81.69933,112.966484,98.871414,80.312195,94.43762,103.7474,39.22932,33.18312,27.322813,24.164557,32.297974,48.01497,63.98829,65.66867,75.999916,40.326603,61.97311,84.85263,82.40121,0.0,42.276165,56.81241,40.716343,32.797924,60.30329,51.748127,67.902824,67.24118,54.144005,76.49197,61.518585,34.83288,42.665783,26.243176,59.56594,49.707863,86.86213,63.114094,60.925766,46.756184,50.293064,48.307613,35.330208,65.336815,58.387768,38.807247,76.36571,76.64669
hemi-R_div-DorsAttn_lab-FEF+2,99.49728,117.86054,99.93135,126.18809,114.67215,93.133606,113.50265,109.61713,94.23917,99.891045,82.000786,96.12571,87.893715,72.26657,49.61916,118.37063,91.81325,87.16368,78.707596,68.40635,71.69712,84.168076,57.02306,99.16017,96.9576,86.927086,80.864815,50.269924,54.053997,37.85747,97.701065,113.65994,121.962746,86.10941,89.89063,84.1445,50.209488,116.39542,110.14051,109.32701,101.29363,97.78632,104.191055,85.675,102.01653,66.21364,73.38106,60.22708,82.21018,67.93996,86.67837,95.6794,94.684555,112.406456,94.64134,79.67952,91.45116,91.43089,62.78307,49.356873,56.76617,42.727146,26.163654,27.700302,38.129993,33.163578,79.652016,38.574085,47.93764,66.926315,54.423977,42.276165,0.0,68.65097,52.40457,62.506897,38.837185,28.958286,91.14923,96.94611,51.30921,65.49453,87.27832,63.94108,58.13087,31.375967,44.86967,48.60874,68.55807,63.61704,88.69439,81.127975,73.55742,79.73853,71.45195,81.79297,57.262108,31.73804,71.41067,62.906933
hemi-R_div-SalVentAttn_lab-TempOccPar+1,90.7386,95.18518,80.58452,102.87446,83.20949,75.60199,109.66174,96.9635,78.62531,114.34639,98.3212,117.48259,119.98827,110.029305,88.42518,110.02517,119.916046,95.297676,106.298584,80.198524,97.34498,118.33387,105.10838,118.602806,110.29416,111.362854,124.63937,92.19422,77.568214,93.09593,110.10476,113.196976,121.57685,102.946144,126.98342,79.00658,68.091576,125.49539,117.97998,115.91596,110.80688,115.52597,130.96341,111.10768,132.19249,115.14204,119.907196,111.60749,71.91382,69.0203,47.165012,48.243984,35.33819,66.8298,62.19087,47.916107,47.221363,66.27904,32.069645,33.832165,39.791687,42.99657,49.666622,54.93117,58.402515,74.00085,26.917484,38.34257,42.587914,56.209618,70.22876,56.81241,68.65097,0.0,25.492237,56.42996,60.16905,81.372894,97.68662,69.52248,32.128117,42.526344,105.64584,82.921715,93.774345,69.862465,60.144104,89.39892,61.980156,23.270542,39.977673,58.85672,25.917637,78.54271,73.147156,105.628044,105.19273,83.32176,48.473984,56.227947
hemi-R_div-SalVentAttn_lab-TempOccPar+2,98.71591,109.14082,92.650925,117.382614,99.26809,86.96622,118.72796,107.913994,89.26639,116.897964,99.582954,117.76873,117.4017,105.71601,81.96866,119.91607,119.11809,99.36991,105.21393,81.32971,95.689064,114.20591,96.83702,120.61777,111.43308,108.63639,114.81248,81.96423,75.354515,81.38989,107.22983,117.28009,128.61607,105.05666,120.339165,86.13413,66.35596,128.54128,122.90526,121.83128,115.717,113.67425,127.01326,103.26422,124.24973,102.38125,111.923805,101.135445,80.61694,73.47415,59.088676,66.69474,55.54769,85.76107,77.359436,61.180584,63.656715,78.216965,30.161182,28.365665,29.58807,25.39288,31.624765,39.7712,49.585148,64.35431,43.56756,23.826002,38.48166,59.926235,66.971306,40.716343,52.40457,25.492237,0.0,50.074276,55.30951,68.52399,93.1571,74.02135,24.23469,45.93162,94.78298,68.602806,77.92825,51.101723,57.794067,77.374245,67.13555,29.437397,49.370792,57.193447,33.44152,72.68436,62.617535,96.57525,90.11387,66.16746,58.74887,61.42273
hemi-R_div-SalVentAttn_lab-FrOper+1,81.510284,109.37326,91.08181,124.245575,110.8276,91.8172,119.188095,119.63442,105.6523,100.73504,85.80488,99.25189,103.28847,105.1027,90.0035,110.80017,110.987526,112.72859,104.70593,100.59132,109.136566,94.20745,91.47289,114.123375,84.80914,80.593925,85.49271,60.619923,81.613846,78.293045,66.12334,84.69794,109.40576,110.89449,91.22382,103.111755,66.528465,100.64338,107.32055,114.94924,119.73567,78.626945,92.79694,62.677074,83.89805,76.78012,95.70763,85.16083,84.427574,84.5099,48.111565,76.326324,71.18463,104.814995,90.9945,72.11515,92.2487,103.008675,33.37745,31.010378,28.10284,40.516,53.552578,67.90871,79.65729,79.71822,74.91618,55.717087,73.57386,92.29343,93.85044,32.797924,62.506897,56.42996,50.074276,0.0,67.77915,63.664494,48.828148,42.922047,67.250885,85.27104,52.959614,37.601456,50.023483,48.429,61.36464,52.5073,90.324554,69.08431,46.4883,27.332586,41.159527,28.916943,28.262648,55.02424,65.76882,55.769245,70.908646,76.510086
hemi-R_div-SalVentAttn_lab-Med+1,74.395325,84.95671,68.527405,91.72078,81.19975,60.150307,80.12877,74.74033,59.830853,76.71169,59.033,76.68972,71.32443,54.787395,34.253494,87.933525,70.14318,55.204704,54.46989,37.775566,46.264088,72.870514,50.988888,73.09079,80.43927,76.528885,86.547455,55.165653,27.116829,43.163456,95.17892,98.29634,96.66738,56.551224,87.67205,49.8683,25.49829,98.37783,84.47123,79.58696,69.91246,89.640114,98.936714,91.82266,107.98663,79.72135,69.76809,63.78004,49.393803,34.36386,71.88916,71.0286,76.91051,83.26578,63.024803,52.07162,66.04212,59.9686,62.21353,47.305923,64.13352,56.905186,43.008266,38.096386,30.90526,27.45098,62.201912,42.47816,36.057384,42.99352,33.16747,60.30329,38.837185,60.16905,55.30951,67.77915,0.0,40.217297,94.548325,92.74584,50.18591,49.521614,102.67165,83.85227,81.18072,58.773335,20.736916,60.394627,36.95629,53.03483,84.12238,84.1253,68.848495,86.52882,85.30197,91.38798,78.338844,58.393,41.91968,30.421062
